skill,course_name,course_type,difficulty_level,duration,avg_rating,num_ratings,is_free,is_coursera_plus,partners,course_url
Design Thinking,"Innovation Through Design: Think, Make, Break, Repeat",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.735461303017053,2287,true,true,The University of Sydney,https://www.coursera.org/learn/innovation-through-design
Human Centered Design,"Innovation Through Design: Think, Make, Break, Repeat",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.735461303017053,2287,true,true,The University of Sydney,https://www.coursera.org/learn/innovation-through-design
Innovation,"Innovation Through Design: Think, Make, Break, Repeat",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.735461303017053,2287,true,true,The University of Sydney,https://www.coursera.org/learn/innovation-through-design
Service Design,"Innovation Through Design: Think, Make, Break, Repeat",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.735461303017053,2287,true,true,The University of Sydney,https://www.coursera.org/learn/innovation-through-design
Prototyping,"Innovation Through Design: Think, Make, Break, Repeat",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.735461303017053,2287,true,true,The University of Sydney,https://www.coursera.org/learn/innovation-through-design
Ideation,"Innovation Through Design: Think, Make, Break, Repeat",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.735461303017053,2287,true,true,The University of Sydney,https://www.coursera.org/learn/innovation-through-design
Product Development,"Innovation Through Design: Think, Make, Break, Repeat",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.735461303017053,2287,true,true,The University of Sydney,https://www.coursera.org/learn/innovation-through-design
Design,"Innovation Through Design: Think, Make, Break, Repeat",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.735461303017053,2287,true,true,The University of Sydney,https://www.coursera.org/learn/innovation-through-design
Case Studies,"Innovation Through Design: Think, Make, Break, Repeat",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.735461303017053,2287,true,true,The University of Sydney,https://www.coursera.org/learn/innovation-through-design
User Feedback,"Innovation Through Design: Think, Make, Break, Repeat",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.735461303017053,2287,true,true,The University of Sydney,https://www.coursera.org/learn/innovation-through-design
Active Directory,Deploying & Managing Active Directory in Hybrid Environments,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-deploying-managing-active-directory-in-hybrid-environments-xwnzm
Azure Active Directory,Deploying & Managing Active Directory in Hybrid Environments,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-deploying-managing-active-directory-in-hybrid-environments-xwnzm
Group Policy,Deploying & Managing Active Directory in Hybrid Environments,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-deploying-managing-active-directory-in-hybrid-environments-xwnzm
Hybrid Cloud Computing,Deploying & Managing Active Directory in Hybrid Environments,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-deploying-managing-active-directory-in-hybrid-environments-xwnzm
Windows Servers,Deploying & Managing Active Directory in Hybrid Environments,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-deploying-managing-active-directory-in-hybrid-environments-xwnzm
User Accounts,Deploying & Managing Active Directory in Hybrid Environments,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-deploying-managing-active-directory-in-hybrid-environments-xwnzm
User Provisioning,Deploying & Managing Active Directory in Hybrid Environments,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-deploying-managing-active-directory-in-hybrid-environments-xwnzm
System Configuration,Deploying & Managing Active Directory in Hybrid Environments,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-deploying-managing-active-directory-in-hybrid-environments-xwnzm
Windows PowerShell,Deploying & Managing Active Directory in Hybrid Environments,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-deploying-managing-active-directory-in-hybrid-environments-xwnzm
Microsoft Azure,Deploying & Managing Active Directory in Hybrid Environments,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-deploying-managing-active-directory-in-hybrid-environments-xwnzm
Identity and Access Management,Deploying & Managing Active Directory in Hybrid Environments,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-deploying-managing-active-directory-in-hybrid-environments-xwnzm
Authentications,Deploying & Managing Active Directory in Hybrid Environments,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-deploying-managing-active-directory-in-hybrid-environments-xwnzm
Configuration Management,Deploying & Managing Active Directory in Hybrid Environments,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-deploying-managing-active-directory-in-hybrid-environments-xwnzm
Data Storytelling,Practical Data Science with MATLAB,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.753992395437263,1052,false,true,MathWorks,https://www.coursera.org/specializations/practical-data-science-matlab
Feature Engineering,Practical Data Science with MATLAB,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.753992395437263,1052,false,true,MathWorks,https://www.coursera.org/specializations/practical-data-science-matlab
Data Visualization,Practical Data Science with MATLAB,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.753992395437263,1052,false,true,MathWorks,https://www.coursera.org/specializations/practical-data-science-matlab
Supervised Learning,Practical Data Science with MATLAB,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.753992395437263,1052,false,true,MathWorks,https://www.coursera.org/specializations/practical-data-science-matlab
Dimensionality Reduction,Practical Data Science with MATLAB,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.753992395437263,1052,false,true,MathWorks,https://www.coursera.org/specializations/practical-data-science-matlab
Data Integration,Practical Data Science with MATLAB,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.753992395437263,1052,false,true,MathWorks,https://www.coursera.org/specializations/practical-data-science-matlab
Interactive Data Visualization,Practical Data Science with MATLAB,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.753992395437263,1052,false,true,MathWorks,https://www.coursera.org/specializations/practical-data-science-matlab
Exploratory Data Analysis,Practical Data Science with MATLAB,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.753992395437263,1052,false,true,MathWorks,https://www.coursera.org/specializations/practical-data-science-matlab
Data Import/Export,Practical Data Science with MATLAB,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.753992395437263,1052,false,true,MathWorks,https://www.coursera.org/specializations/practical-data-science-matlab
Technical Communication,Practical Data Science with MATLAB,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.753992395437263,1052,false,true,MathWorks,https://www.coursera.org/specializations/practical-data-science-matlab
Data Analysis,Practical Data Science with MATLAB,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.753992395437263,1052,false,true,MathWorks,https://www.coursera.org/specializations/practical-data-science-matlab
Applied Machine Learning,Practical Data Science with MATLAB,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.753992395437263,1052,false,true,MathWorks,https://www.coursera.org/specializations/practical-data-science-matlab
Data Visualization Software,Practical Data Science with MATLAB,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.753992395437263,1052,false,true,MathWorks,https://www.coursera.org/specializations/practical-data-science-matlab
Information Systems Security,CISSP Domain 1: Security and Risk Management,COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4.642857142857143,28,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-1-security-risk-mgmt
Risk Management,CISSP Domain 1: Security and Risk Management,COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4.642857142857143,28,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-1-security-risk-mgmt
Continuous Monitoring,CISSP Domain 1: Security and Risk Management,COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4.642857142857143,28,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-1-security-risk-mgmt
Information Assurance,CISSP Domain 1: Security and Risk Management,COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4.642857142857143,28,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-1-security-risk-mgmt
Cyber Governance,CISSP Domain 1: Security and Risk Management,COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4.642857142857143,28,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-1-security-risk-mgmt
Governance,CISSP Domain 1: Security and Risk Management,COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4.642857142857143,28,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-1-security-risk-mgmt
Cybersecurity,CISSP Domain 1: Security and Risk Management,COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4.642857142857143,28,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-1-security-risk-mgmt
Security Controls,CISSP Domain 1: Security and Risk Management,COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4.642857142857143,28,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-1-security-risk-mgmt
Business Risk Management,CISSP Domain 1: Security and Risk Management,COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4.642857142857143,28,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-1-security-risk-mgmt
ISO/IEC 27001,CISSP Domain 1: Security and Risk Management,COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4.642857142857143,28,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-1-security-risk-mgmt
Threat Modeling,CISSP Domain 1: Security and Risk Management,COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4.642857142857143,28,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-1-security-risk-mgmt
Risk Analysis,CISSP Domain 1: Security and Risk Management,COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4.642857142857143,28,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-1-security-risk-mgmt
Threat Management,CISSP Domain 1: Security and Risk Management,COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4.642857142857143,28,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-1-security-risk-mgmt
Cloud Management,Preparing for Your Associate Cloud Engineer Journey,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.698270339525945,3122,false,true,Google Cloud,https://www.coursera.org/learn/preparing-cloud-associate-cloud-engineer-exam
Cloud Computing,Preparing for Your Associate Cloud Engineer Journey,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.698270339525945,3122,false,true,Google Cloud,https://www.coursera.org/learn/preparing-cloud-associate-cloud-engineer-exam
Identity and Access Management,Preparing for Your Associate Cloud Engineer Journey,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.698270339525945,3122,false,true,Google Cloud,https://www.coursera.org/learn/preparing-cloud-associate-cloud-engineer-exam
Google Cloud Platform,Preparing for Your Associate Cloud Engineer Journey,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.698270339525945,3122,false,true,Google Cloud,https://www.coursera.org/learn/preparing-cloud-associate-cloud-engineer-exam
Cloud Infrastructure,Preparing for Your Associate Cloud Engineer Journey,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.698270339525945,3122,false,true,Google Cloud,https://www.coursera.org/learn/preparing-cloud-associate-cloud-engineer-exam
Cloud Solutions,Preparing for Your Associate Cloud Engineer Journey,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.698270339525945,3122,false,true,Google Cloud,https://www.coursera.org/learn/preparing-cloud-associate-cloud-engineer-exam
Cloud Security,Preparing for Your Associate Cloud Engineer Journey,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.698270339525945,3122,false,true,Google Cloud,https://www.coursera.org/learn/preparing-cloud-associate-cloud-engineer-exam
Cloud Storage,Preparing for Your Associate Cloud Engineer Journey,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.698270339525945,3122,false,true,Google Cloud,https://www.coursera.org/learn/preparing-cloud-associate-cloud-engineer-exam
Network Monitoring,Preparing for Your Associate Cloud Engineer Journey,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.698270339525945,3122,false,true,Google Cloud,https://www.coursera.org/learn/preparing-cloud-associate-cloud-engineer-exam
Hospitality Management,The fundamentals of hotel distribution,COURSE,MIXED,ONE_TO_FOUR_WEEKS,4.706648389307745,1459,false,true,ESSEC Business School,https://www.coursera.org/learn/hotel-distribution
Hospitality,The fundamentals of hotel distribution,COURSE,MIXED,ONE_TO_FOUR_WEEKS,4.706648389307745,1459,false,true,ESSEC Business School,https://www.coursera.org/learn/hotel-distribution
Marketing Channel,The fundamentals of hotel distribution,COURSE,MIXED,ONE_TO_FOUR_WEEKS,4.706648389307745,1459,false,true,ESSEC Business School,https://www.coursera.org/learn/hotel-distribution
Business Modeling,The fundamentals of hotel distribution,COURSE,MIXED,ONE_TO_FOUR_WEEKS,4.706648389307745,1459,false,true,ESSEC Business School,https://www.coursera.org/learn/hotel-distribution
Revenue Management,The fundamentals of hotel distribution,COURSE,MIXED,ONE_TO_FOUR_WEEKS,4.706648389307745,1459,false,true,ESSEC Business School,https://www.coursera.org/learn/hotel-distribution
Direct Marketing,The fundamentals of hotel distribution,COURSE,MIXED,ONE_TO_FOUR_WEEKS,4.706648389307745,1459,false,true,ESSEC Business School,https://www.coursera.org/learn/hotel-distribution
Booking (Sales),The fundamentals of hotel distribution,COURSE,MIXED,ONE_TO_FOUR_WEEKS,4.706648389307745,1459,false,true,ESSEC Business School,https://www.coursera.org/learn/hotel-distribution
E-Commerce,The fundamentals of hotel distribution,COURSE,MIXED,ONE_TO_FOUR_WEEKS,4.706648389307745,1459,false,true,ESSEC Business School,https://www.coursera.org/learn/hotel-distribution
Online Advertising,The fundamentals of hotel distribution,COURSE,MIXED,ONE_TO_FOUR_WEEKS,4.706648389307745,1459,false,true,ESSEC Business School,https://www.coursera.org/learn/hotel-distribution
Web Analytics,The fundamentals of hotel distribution,COURSE,MIXED,ONE_TO_FOUR_WEEKS,4.706648389307745,1459,false,true,ESSEC Business School,https://www.coursera.org/learn/hotel-distribution
Marketing Strategies,The fundamentals of hotel distribution,COURSE,MIXED,ONE_TO_FOUR_WEEKS,4.706648389307745,1459,false,true,ESSEC Business School,https://www.coursera.org/learn/hotel-distribution
Web Design and Development,The fundamentals of hotel distribution,COURSE,MIXED,ONE_TO_FOUR_WEEKS,4.706648389307745,1459,false,true,ESSEC Business School,https://www.coursera.org/learn/hotel-distribution
Oil and Gas,Natural Gas Production and Processing,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.466666666666667,30,false,true,L&T EduTech,https://www.coursera.org/learn/natural-gas-production-and-processing
Petroleum Industry,Natural Gas Production and Processing,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.466666666666667,30,false,true,L&T EduTech,https://www.coursera.org/learn/natural-gas-production-and-processing
Process Engineering,Natural Gas Production and Processing,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.466666666666667,30,false,true,L&T EduTech,https://www.coursera.org/learn/natural-gas-production-and-processing
Chemical Engineering,Natural Gas Production and Processing,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.466666666666667,30,false,true,L&T EduTech,https://www.coursera.org/learn/natural-gas-production-and-processing
Process Control,Natural Gas Production and Processing,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.466666666666667,30,false,true,L&T EduTech,https://www.coursera.org/learn/natural-gas-production-and-processing
Production Process,Natural Gas Production and Processing,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.466666666666667,30,false,true,L&T EduTech,https://www.coursera.org/learn/natural-gas-production-and-processing
Manufacturing and Production,Natural Gas Production and Processing,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.466666666666667,30,false,true,L&T EduTech,https://www.coursera.org/learn/natural-gas-production-and-processing
Safety Standards,Natural Gas Production and Processing,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.466666666666667,30,false,true,L&T EduTech,https://www.coursera.org/learn/natural-gas-production-and-processing
Materials science,Natural Gas Production and Processing,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.466666666666667,30,false,true,L&T EduTech,https://www.coursera.org/learn/natural-gas-production-and-processing
Equipment Design,Natural Gas Production and Processing,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.466666666666667,30,false,true,L&T EduTech,https://www.coursera.org/learn/natural-gas-production-and-processing
Environmental Regulations,Natural Gas Production and Processing,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.466666666666667,30,false,true,L&T EduTech,https://www.coursera.org/learn/natural-gas-production-and-processing
Engineering Calculations,Natural Gas Production and Processing,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.466666666666667,30,false,true,L&T EduTech,https://www.coursera.org/learn/natural-gas-production-and-processing
Facility Management,Natural Gas Production and Processing,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.466666666666667,30,false,true,L&T EduTech,https://www.coursera.org/learn/natural-gas-production-and-processing
Oil and Gas,Hydrocarbon Exploration and Production,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.704918032786885,61,false,true,L&T EduTech,https://www.coursera.org/learn/hydrocarbon-exploration-and-production
Petroleum Industry,Hydrocarbon Exploration and Production,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.704918032786885,61,false,true,L&T EduTech,https://www.coursera.org/learn/hydrocarbon-exploration-and-production
Environmental Engineering,Hydrocarbon Exploration and Production,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.704918032786885,61,false,true,L&T EduTech,https://www.coursera.org/learn/hydrocarbon-exploration-and-production
Environmental Regulations,Hydrocarbon Exploration and Production,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.704918032786885,61,false,true,L&T EduTech,https://www.coursera.org/learn/hydrocarbon-exploration-and-production
Energy and Utilities,Hydrocarbon Exploration and Production,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.704918032786885,61,false,true,L&T EduTech,https://www.coursera.org/learn/hydrocarbon-exploration-and-production
Hydrology,Hydrocarbon Exploration and Production,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.704918032786885,61,false,true,L&T EduTech,https://www.coursera.org/learn/hydrocarbon-exploration-and-production
Chemical Engineering,Hydrocarbon Exploration and Production,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.704918032786885,61,false,true,L&T EduTech,https://www.coursera.org/learn/hydrocarbon-exploration-and-production
Engineering Analysis,Hydrocarbon Exploration and Production,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.704918032786885,61,false,true,L&T EduTech,https://www.coursera.org/learn/hydrocarbon-exploration-and-production
Geostatistics,Hydrocarbon Exploration and Production,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.704918032786885,61,false,true,L&T EduTech,https://www.coursera.org/learn/hydrocarbon-exploration-and-production
Water Resources,Hydrocarbon Exploration and Production,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.704918032786885,61,false,true,L&T EduTech,https://www.coursera.org/learn/hydrocarbon-exploration-and-production
Production Process,Hydrocarbon Exploration and Production,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.704918032786885,61,false,true,L&T EduTech,https://www.coursera.org/learn/hydrocarbon-exploration-and-production
Process Engineering,Hydrocarbon Exploration and Production,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.704918032786885,61,false,true,L&T EduTech,https://www.coursera.org/learn/hydrocarbon-exploration-and-production
Hydraulics,Hydrocarbon Exploration and Production,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.704918032786885,61,false,true,L&T EduTech,https://www.coursera.org/learn/hydrocarbon-exploration-and-production
Generative AI,GenAI Model Development and Production Engineering,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Starweaver,https://www.coursera.org/learn/genai-model-development-and-production-engineering
Kubernetes,GenAI Model Development and Production Engineering,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Starweaver,https://www.coursera.org/learn/genai-model-development-and-production-engineering
Containerization,GenAI Model Development and Production Engineering,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Starweaver,https://www.coursera.org/learn/genai-model-development-and-production-engineering
Docker (Software),GenAI Model Development and Production Engineering,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Starweaver,https://www.coursera.org/learn/genai-model-development-and-production-engineering
Cloud Infrastructure,GenAI Model Development and Production Engineering,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Starweaver,https://www.coursera.org/learn/genai-model-development-and-production-engineering
Scalability,GenAI Model Development and Production Engineering,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Starweaver,https://www.coursera.org/learn/genai-model-development-and-production-engineering
Prompt Engineering,GenAI Model Development and Production Engineering,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Starweaver,https://www.coursera.org/learn/genai-model-development-and-production-engineering
MLOps (Machine Learning Operations),GenAI Model Development and Production Engineering,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Starweaver,https://www.coursera.org/learn/genai-model-development-and-production-engineering
Large Language Modeling,GenAI Model Development and Production Engineering,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Starweaver,https://www.coursera.org/learn/genai-model-development-and-production-engineering
Infrastructure Architecture,GenAI Model Development and Production Engineering,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Starweaver,https://www.coursera.org/learn/genai-model-development-and-production-engineering
Performance Tuning,GenAI Model Development and Production Engineering,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Starweaver,https://www.coursera.org/learn/genai-model-development-and-production-engineering
Application Deployment,GenAI Model Development and Production Engineering,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Starweaver,https://www.coursera.org/learn/genai-model-development-and-production-engineering
Site Reliability Engineering,GenAI Model Development and Production Engineering,COURSE,INTERMEDIATE,ONE_TO_THREE_MONTHS,,0,false,true,Starweaver,https://www.coursera.org/learn/genai-model-development-and-production-engineering
Oil and Gas,AI & ML Applications in Oil and Gas Industry,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.8125,48,false,true,L&T EduTech,https://www.coursera.org/learn/aiml-applications-in-oil-and-gas-industry
Petroleum Industry,AI & ML Applications in Oil and Gas Industry,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.8125,48,false,true,L&T EduTech,https://www.coursera.org/learn/aiml-applications-in-oil-and-gas-industry
Big Data,AI & ML Applications in Oil and Gas Industry,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.8125,48,false,true,L&T EduTech,https://www.coursera.org/learn/aiml-applications-in-oil-and-gas-industry
Data Management,AI & ML Applications in Oil and Gas Industry,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.8125,48,false,true,L&T EduTech,https://www.coursera.org/learn/aiml-applications-in-oil-and-gas-industry
Data Processing,AI & ML Applications in Oil and Gas Industry,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.8125,48,false,true,L&T EduTech,https://www.coursera.org/learn/aiml-applications-in-oil-and-gas-industry
Artificial Intelligence and Machine Learning (AI/ML),AI & ML Applications in Oil and Gas Industry,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.8125,48,false,true,L&T EduTech,https://www.coursera.org/learn/aiml-applications-in-oil-and-gas-industry
Process Engineering,AI & ML Applications in Oil and Gas Industry,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.8125,48,false,true,L&T EduTech,https://www.coursera.org/learn/aiml-applications-in-oil-and-gas-industry
Geostatistics,AI & ML Applications in Oil and Gas Industry,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.8125,48,false,true,L&T EduTech,https://www.coursera.org/learn/aiml-applications-in-oil-and-gas-industry
Anomaly Detection,AI & ML Applications in Oil and Gas Industry,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.8125,48,false,true,L&T EduTech,https://www.coursera.org/learn/aiml-applications-in-oil-and-gas-industry
Image Analysis,AI & ML Applications in Oil and Gas Industry,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.8125,48,false,true,L&T EduTech,https://www.coursera.org/learn/aiml-applications-in-oil-and-gas-industry
Process Control,AI & ML Applications in Oil and Gas Industry,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.8125,48,false,true,L&T EduTech,https://www.coursera.org/learn/aiml-applications-in-oil-and-gas-industry
Production Process,AI & ML Applications in Oil and Gas Industry,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.8125,48,false,true,L&T EduTech,https://www.coursera.org/learn/aiml-applications-in-oil-and-gas-industry
Energy and Utilities,AI & ML Applications in Oil and Gas Industry,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.8125,48,false,true,L&T EduTech,https://www.coursera.org/learn/aiml-applications-in-oil-and-gas-industry
Oil and Gas,"Utilities, Safety & Environmental Care in Oil & Gas Industry",COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.666666666666667,54,false,true,L&T EduTech,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry
Hazard Analysis,"Utilities, Safety & Environmental Care in Oil & Gas Industry",COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.666666666666667,54,false,true,L&T EduTech,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry
Safety Standards,"Utilities, Safety & Environmental Care in Oil & Gas Industry",COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.666666666666667,54,false,true,L&T EduTech,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry
Environmental Resource Management,"Utilities, Safety & Environmental Care in Oil & Gas Industry",COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.666666666666667,54,false,true,L&T EduTech,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry
Energy and Utilities,"Utilities, Safety & Environmental Care in Oil & Gas Industry",COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.666666666666667,54,false,true,L&T EduTech,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry
Environmental Regulations,"Utilities, Safety & Environmental Care in Oil & Gas Industry",COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.666666666666667,54,false,true,L&T EduTech,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry
Petroleum Industry,"Utilities, Safety & Environmental Care in Oil & Gas Industry",COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.666666666666667,54,false,true,L&T EduTech,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry
Environment Health And Safety,"Utilities, Safety & Environmental Care in Oil & Gas Industry",COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.666666666666667,54,false,true,L&T EduTech,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry
